# Forces        
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          forces(pressure viscous)	moments(pressure viscous)
317.75          	((1.16870109e+00 -4.66471981e-01 -2.36038499e-20) (2.57085018e-01 -6.83064041e-02 2.38812631e-20)) ((1.78180533e-19 6.94118479e-21 2.71231424e-08) (-8.19906217e-20 1.45310603e-21 -1.23345861e-03))
317.8           	((1.16651979e+00 -4.52633175e-01 -2.34302562e-20) (2.56989133e-01 -6.76743335e-02 2.40567902e-20)) ((1.78027498e-19 6.79510523e-21 2.70519702e-08) (-8.16182312e-20 1.07825989e-21 -1.58222249e-03))
317.85          	((1.16445243e+00 -4.37982241e-01 -2.32690091e-20) (2.56890274e-01 -6.69846609e-02 2.41852370e-20)) ((1.77834986e-19 6.67175732e-21 2.69978819e-08) (-8.13544854e-20 7.35312913e-22 -1.92304781e-03))
317.9           	((1.16241198e+00 -4.24142105e-01 -2.30492762e-20) (2.56786662e-01 -6.62508013e-02 2.43427081e-20)) ((1.77680689e-19 6.52059165e-21 2.69510602e-08) (-8.11872308e-20 4.03792613e-22 -2.26138967e-03))
317.95          	((1.15959201e+00 -4.07777371e-01 -2.28216658e-20) (2.56671779e-01 -6.54727345e-02 2.43992289e-20)) ((1.77468269e-19 6.35320605e-21 2.69046921e-08) (-8.11521818e-20 1.34590994e-22 -2.60675498e-03))
318             	((1.15707046e+00 -3.92243443e-01 -2.25892011e-20) (2.56529941e-01 -6.46277752e-02 2.41488960e-20)) ((1.77249860e-19 6.20858876e-21 2.68637693e-08) (-8.13490942e-20 9.69018024e-23 -2.93636268e-03))
318.05          	((1.15457545e+00 -3.76379712e-01 -2.23198830e-20) (2.56360790e-01 -6.37255065e-02 2.38078532e-20)) ((1.77060277e-19 6.04412913e-21 2.68161621e-08) (-8.15737847e-20 1.08571360e-22 -3.25921688e-03))
318.1           	((1.15164171e+00 -3.59997853e-01 -2.20373495e-20) (2.56174772e-01 -6.27696961e-02 2.38577456e-20)) ((1.76830246e-19 5.87288852e-21 2.67482218e-08) (-8.14859417e-20 -1.98851617e-22 -3.59110657e-03))
318.15          	((1.14904487e+00 -3.43522561e-01 -2.17551856e-20) (2.55975760e-01 -6.17555319e-02 2.39277732e-20)) ((1.76603127e-19 5.70770949e-21 2.66839108e-08) (-8.13420851e-20 -5.18002694e-22 -3.91864715e-03))
318.2           	((1.14635438e+00 -3.26664727e-01 -2.14305225e-20) (2.55766950e-01 -6.06841251e-02 2.40080172e-20)) ((1.76397997e-19 5.53139397e-21 2.66095817e-08) (-8.12218193e-20 -8.32636825e-22 -4.24124669e-03))
318.25          	((1.14364191e+00 -3.09468949e-01 -2.10262028e-20) (2.55549138e-01 -5.95609684e-02 2.40576191e-20)) ((1.76212120e-19 5.30235481e-21 2.65141741e-08) (-8.11347872e-20 -1.12993011e-21 -4.56080923e-03))
318.3           	((1.14069476e+00 -2.91652161e-01 -2.05953948e-20) (2.55315867e-01 -5.83903177e-02 2.37778400e-20)) ((1.76033397e-19 5.04952562e-21 2.63914932e-08) (-8.11818486e-20 -1.16155873e-21 -4.88083860e-03))
318.35          	((1.13801021e+00 -2.74260038e-01 -2.01606070e-20) (2.55067375e-01 -5.71800011e-02 2.31360142e-20)) ((1.75857273e-19 4.81710270e-21 2.62490661e-08) (-8.14344598e-20 -1.07818142e-21 -5.20561056e-03))
318.4           	((1.13478150e+00 -2.56123817e-01 -1.96991101e-20) (2.54802900e-01 -5.58963082e-02 2.24751084e-20)) ((1.75659974e-19 4.57258354e-21 2.61056848e-08) (-8.17643107e-20 -1.21344692e-21 -5.50827949e-03))
318.45          	((1.13284785e+00 -2.38068867e-01 -1.91648541e-20) (2.54551359e-01 -5.45548741e-02 2.12884591e-20)) ((1.75516118e-19 4.26961827e-21 2.59538202e-08) (-8.23736637e-20 -1.17138624e-21 -5.81318086e-03))
318.5           	((1.12999599e+00 -2.18936193e-01 -1.85672262e-20) (2.54318739e-01 -5.31553873e-02 1.98226649e-20)) ((1.75375442e-19 3.92175492e-21 2.57660038e-08) (-8.31142639e-20 -9.61716022e-22 -6.12619534e-03))
318.55          	((1.12755018e+00 -2.00719785e-01 -1.79629282e-20) (2.54100527e-01 -5.17194389e-02 1.80500839e-20)) ((1.75284992e-19 3.59081294e-21 2.55600407e-08) (-8.40240381e-20 -5.11142302e-22 -6.45277664e-03))
318.6           	((1.12497576e+00 -1.81027673e-01 -1.72801113e-20) (2.53865933e-01 -5.02345870e-02 1.61972017e-20)) ((1.75174722e-19 3.18238582e-21 2.53077589e-08) (-8.49643221e-20 -5.97429975e-24 -6.77089490e-03))
318.65          	((1.12243916e+00 -1.61912067e-01 -1.65542055e-20) (2.53614540e-01 -4.87132515e-02 1.43195974e-20)) ((1.75094418e-19 2.76037195e-21 2.50224991e-08) (-8.59264768e-20 5.08526887e-22 -7.08666596e-03))
318.7           	((1.11991840e+00 -1.42834795e-01 -1.57895416e-20) (2.53368827e-01 -4.71201125e-02 1.29985037e-20)) ((1.75029826e-19 2.32081988e-21 2.47052278e-08) (-8.67526272e-20 4.75379775e-22 -7.37183310e-03))
318.75          	((1.11778922e+00 -1.23507625e-01 -1.49138216e-20) (2.53130671e-01 -4.54770477e-02 1.17770301e-20)) ((1.74997359e-19 1.76759103e-21 2.43240172e-08) (-8.74927289e-20 3.00728486e-22 -7.64370125e-03))
318.8           	((1.11536454e+00 -1.02952794e-01 -1.40640355e-20) (2.52887554e-01 -4.37928017e-02 1.06739644e-20)) ((1.74948498e-19 1.26179832e-21 2.39538676e-08) (-8.80432628e-20 1.15334627e-22 -7.91216714e-03))
318.85          	((1.11299920e+00 -8.32550601e-02 -1.31518702e-20) (2.52652652e-01 -4.20815726e-02 9.65041268e-21)) ((1.74921491e-19 7.14325348e-22 2.35434053e-08) (-8.85105625e-20 -8.28616560e-23 -8.19204946e-03))
318.9           	((1.11096703e+00 -6.38239184e-02 -1.21400862e-20) (2.52422383e-01 -4.03406108e-02 8.69384315e-21)) ((1.74947268e-19 6.97328224e-23 2.30233182e-08) (-8.89549184e-20 -3.39051830e-22 -8.46945016e-03))
318.95          	((1.10903325e+00 -4.39297394e-02 -1.11105205e-20) (2.52196065e-01 -3.85652299e-02 7.56920901e-21)) ((1.74967967e-19 -5.61333168e-22 2.25125633e-08) (-8.93522925e-20 -3.21814986e-22 -8.72151207e-03))
319             	((1.10710801e+00 -2.35333401e-02 -1.00363173e-20) (2.51977307e-01 -3.67671409e-02 6.33063516e-21)) ((1.74996101e-19 -1.24701901e-21 2.19524219e-08) (-8.97319000e-20 -1.65446529e-22 -8.96249417e-03))
319.05          	((1.10565491e+00 -2.96425639e-03 -8.89738817e-21) (2.51749261e-01 -3.49474166e-02 5.31424940e-21)) ((1.75046757e-19 -1.99514354e-21 2.13165859e-08) (-9.00296219e-20 -2.16246317e-22 -9.19699717e-03))
319.1           	((1.10403013e+00 1.71351302e-02 -7.73101437e-21) (2.51518501e-01 -3.31059245e-02 4.39253925e-21)) ((1.75137948e-19 -2.72183723e-21 2.07013956e-08) (-9.03347457e-20 -3.68094113e-22 -9.42630621e-03))
319.15          	((1.10267952e+00 3.78269271e-02 -6.47461695e-21) (2.51320571e-01 -3.12403885e-02 2.66283688e-21)) ((1.75289598e-19 -3.56422178e-21 1.99755019e-08) (-9.11028995e-20 1.68522645e-22 -9.66968447e-03))
319.2           	((1.10175343e+00 5.71533691e-02 -5.21403496e-21) (2.51119493e-01 -2.93445842e-02 6.47617987e-22)) ((1.75394977e-19 -4.34598764e-21 1.91683869e-08) (-9.19159440e-20 9.30951756e-22 -9.89404756e-03))
319.25          	((1.10052967e+00 7.78671402e-02 -3.91699866e-21) (2.50915699e-01 -2.74224311e-02 -1.27062761e-21)) ((1.75502897e-19 -5.18667205e-21 1.83249425e-08) (-9.27278749e-20 1.61495707e-21 -1.01105069e-02))
319.3           	((1.09917945e+00 9.78876128e-02 -2.59872691e-21) (2.50722629e-01 -2.54632792e-02 -3.03241955e-21)) ((1.75663600e-19 -6.02943016e-21 1.73954213e-08) (-9.34855205e-20 2.15319481e-21 -1.03089029e-02))
319.35          	((1.09849527e+00 1.18907465e-01 -1.20598436e-21) (2.50547972e-01 -2.34772128e-02 -4.74051968e-21)) ((1.75820338e-19 -6.95179681e-21 1.64081874e-08) (-9.42472643e-20 2.65466429e-21 -1.05059182e-02))
319.4           	((1.09848559e+00 1.38576275e-01 1.90593539e-22) (2.50407091e-01 -2.14655874e-02 -5.83552790e-21)) ((1.76034758e-19 -7.86696288e-21 1.53960633e-08) (-9.46974842e-20 2.83406775e-21 -1.06982684e-02))
319.45          	((1.09807539e+00 1.58047613e-01 1.60669245e-21) (2.50275027e-01 -1.94305278e-02 -6.70871854e-21)) ((1.76245669e-19 -8.77487765e-21 1.42968198e-08) (-9.49415102e-20 2.74107757e-21 -1.08858923e-02))
319.5           	((1.09766984e+00 1.79137294e-01 3.07510375e-21) (2.50145903e-01 -1.73392011e-02 -7.14232217e-21)) ((1.76431303e-19 -9.75262804e-21 1.31250407e-08) (-9.49751410e-20 2.23611098e-21 -1.10441441e-02))
319.55          	((1.09779341e+00 1.99532087e-01 4.50661498e-21) (2.50034069e-01 -1.52135954e-02 -7.49807458e-21)) ((1.76677822e-19 -1.06879799e-20 1.19473136e-08) (-9.49054108e-20 1.67533427e-21 -1.11925310e-02))
319.6           	((1.09810009e+00 2.18425991e-01 5.97018610e-21) (2.49916306e-01 -1.30708856e-02 -7.87754434e-21)) ((1.76913449e-19 -1.16249141e-20 1.06921068e-08) (-9.48309893e-20 1.13500576e-21 -1.13272743e-02))
319.65          	((1.09794073e+00 2.38824332e-01 7.50102021e-21) (2.49853891e-01 -1.09114189e-02 -7.83161943e-21)) ((1.77151133e-19 -1.26302698e-20 9.43206643e-09) (-9.46091733e-20 1.77808930e-22 -1.14726122e-02))
319.7           	((1.09873283e+00 2.57414755e-01 8.92407295e-21) (2.49793508e-01 -8.74037217e-03 -7.82093729e-21)) ((1.77405042e-19 -1.35293427e-20 8.07965571e-09) (-9.43878104e-20 -7.33863797e-22 -1.16023531e-02))
319.75          	((1.09938905e+00 2.76471625e-01 1.04533920e-20) (2.49742029e-01 -6.55959298e-03 -7.85955416e-21)) ((1.77698662e-19 -1.45163260e-20 6.72666386e-09) (-9.41770969e-20 -1.58677725e-21 -1.17212758e-02))
319.8           	((1.10070187e+00 2.95432680e-01 1.19950708e-20) (2.49672078e-01 -4.36885278e-03 -7.93912599e-21)) ((1.77992954e-19 -1.55043525e-20 5.33561836e-09) (-9.39570276e-20 -2.38560122e-21 -1.18259317e-02))
319.85          	((1.10184211e+00 3.14474628e-01 1.34763737e-20) (2.49647798e-01 -2.17117514e-03 -8.14288920e-21)) ((1.78263666e-19 -1.64343907e-20 3.92220805e-09) (-9.37761596e-20 -3.05772125e-21 -1.19327697e-02))
319.9           	((1.10269629e+00 3.33202065e-01 1.49797332e-20) (2.49628995e-01 3.66664882e-05 -9.33515724e-21)) ((1.78565875e-19 -1.73930994e-20 2.50109581e-09) (-9.39057807e-20 -2.78864376e-21 -1.20283167e-02))
319.95          	((1.10374413e+00 3.51710346e-01 1.64122120e-20) (2.49606499e-01 2.25371336e-03 -1.05763351e-20)) ((1.78841318e-19 -1.82600205e-20 1.06413456e-09) (-9.40287473e-20 -2.44727602e-21 -1.21093673e-02))
320             	((1.10532224e+00 3.69669139e-01 1.78689945e-20) (2.49562800e-01 4.47462497e-03 -1.17623504e-20)) ((1.79148011e-19 -1.91517145e-20 -3.95027193e-10) (-9.41267027e-20 -2.14372821e-21 -1.21787781e-02))
320.05          	((1.10717800e+00 3.86914702e-01 1.93034627e-20) (2.49571025e-01 6.69048789e-03 -1.30431851e-20)) ((1.79461185e-19 -2.00312639e-20 -1.87691415e-09) (-9.41895784e-20 -1.76087227e-21 -1.22358268e-02))
320.1           	((1.10928473e+00 4.03250026e-01 2.06990776e-20) (2.49621573e-01 8.89129498e-03 -1.42581909e-20)) ((1.79772662e-19 -2.08389116e-20 -3.34519635e-09) (-9.42051530e-20 -1.42133692e-21 -1.22875767e-02))
320.15          	((1.11106930e+00 4.20428348e-01 2.20795231e-20) (2.49639825e-01 1.10868759e-02 -1.51370461e-20)) ((1.80065454e-19 -2.16607047e-20 -4.79529223e-09) (-9.41288843e-20 -1.40382891e-21 -1.23203244e-02))
320.2           	((1.11304871e+00 4.35436652e-01 2.33285562e-20) (2.49676259e-01 1.32622297e-02 -1.61061276e-20)) ((1.80382867e-19 -2.23490629e-20 -6.17863825e-09) (-9.40945425e-20 -1.27080470e-21 -1.23390481e-02))
320.25          	((1.11525174e+00 4.52344889e-01 2.46855587e-20) (2.49752596e-01 1.54292337e-02 -1.70851721e-20)) ((1.80700085e-19 -2.31575396e-20 -7.62349231e-09) (-9.41494951e-20 -1.11950166e-21 -1.23456128e-02))
320.3           	((1.11755710e+00 4.68198815e-01 2.59938902e-20) (2.49848480e-01 1.75878350e-02 -1.77702820e-20)) ((1.81003803e-19 -2.39070940e-20 -9.05341075e-09) (-9.42475861e-20 -1.23415103e-21 -1.23422999e-02))
320.35          	((1.12009813e+00 4.83075468e-01 2.72151896e-20) (2.49948815e-01 1.97327788e-02 -1.84489469e-20)) ((1.81323579e-19 -2.45680358e-20 -1.04436460e-08) (-9.43375288e-20 -1.33055496e-21 -1.23199378e-02))
320.4           	((1.12249280e+00 4.97435939e-01 2.84256354e-20) (2.50058674e-01 2.18551788e-02 -1.91250423e-20)) ((1.81627611e-19 -2.52314350e-20 -1.18159956e-08) (-9.44095819e-20 -1.40600339e-21 -1.22851377e-02))
320.45          	((1.12510803e+00 5.11591690e-01 2.95566199e-20) (2.50198705e-01 2.39520224e-02 -1.98110274e-20)) ((1.81939820e-19 -2.58054036e-20 -1.31143078e-08) (-9.44278444e-20 -1.46001801e-21 -1.22474936e-02))
320.5           	((1.12770530e+00 5.24007911e-01 3.06458417e-20) (2.50352334e-01 2.60247996e-02 -2.05136262e-20)) ((1.82234179e-19 -2.63376955e-20 -1.44042088e-08) (-9.43359097e-20 -1.45563939e-21 -1.21901071e-02))
320.55          	((1.13029542e+00 5.37237460e-01 3.16623608e-20) (2.50498983e-01 2.80736838e-02 -2.10522465e-20)) ((1.82509808e-19 -2.68073609e-20 -1.56015837e-08) (-9.41900030e-20 -1.55221537e-21 -1.21188694e-02))
320.6           	((1.13275137e+00 5.49457776e-01 3.26037088e-20) (2.50665692e-01 3.00926391e-02 -2.13414029e-20)) ((1.82770541e-19 -2.72221312e-20 -1.67742571e-08) (-9.41131623e-20 -1.86720938e-21 -1.20358237e-02))
320.65          	((1.13526473e+00 5.61491068e-01 3.35518466e-20) (2.50846782e-01 3.20816142e-02 -2.14065076e-20)) ((1.83032276e-19 -2.76331431e-20 -1.79378420e-08) (-9.41029100e-20 -2.37124599e-21 -1.19419228e-02))
320.7           	((1.13775535e+00 5.73388995e-01 3.44729827e-20) (2.51044956e-01 3.40453443e-02 -2.15505399e-20)) ((1.83299002e-19 -2.80354557e-20 -1.90709376e-08) (-9.40605498e-20 -2.78461993e-21 -1.18364128e-02))
320.75          	((1.14057886e+00 5.83569254e-01 3.53077878e-20) (2.51248583e-01 3.59772058e-02 -2.17727103e-20)) ((1.83551656e-19 -2.83519733e-20 -2.01310232e-08) (-9.38760388e-20 -3.09699256e-21 -1.17119266e-02))
320.8           	((1.14352474e+00 5.93774466e-01 3.60843467e-20) (2.51465852e-01 3.78723388e-02 -2.19584792e-20)) ((1.83807389e-19 -2.85981066e-20 -2.11235995e-08) (-9.36341206e-20 -3.41705354e-21 -1.15746565e-02))
320.85          	((1.14654861e+00 6.03155323e-01 3.68276912e-20) (2.51690426e-01 3.97267777e-02 -2.20786208e-20)) ((1.84062592e-19 -2.88256893e-20 -2.20979968e-08) (-9.33950096e-20 -3.77122979e-21 -1.14295927e-02))
320.9           	((1.14941313e+00 6.12439131e-01 3.75738699e-20) (2.51916760e-01 4.15456864e-02 -2.22068094e-20)) ((1.84292581e-19 -2.90725820e-20 -2.30018641e-08) (-9.31544708e-20 -4.08708640e-21 -1.12736303e-02))
320.95          	((1.15220442e+00 6.20453002e-01 3.81821459e-20) (2.52141247e-01 4.33284776e-02 -2.23502725e-20)) ((1.84513063e-19 -2.91784443e-20 -2.37936199e-08) (-9.29145195e-20 -4.35559577e-21 -1.11012874e-02))
321             	((1.15413594e+00 6.28021469e-01 3.87223262e-20) (2.52365974e-01 4.50627991e-02 -2.26758557e-20)) ((1.84695319e-19 -2.92328873e-20 -2.45475849e-08) (-9.26933022e-20 -4.41199223e-21 -1.09231146e-02))
321.05          	((1.15688121e+00 6.35427435e-01 3.92679267e-20) (2.52588493e-01 4.67516774e-02 -2.30929469e-20)) ((1.84899115e-19 -2.92971488e-20 -2.52659338e-08) (-9.25296114e-20 -4.36620115e-21 -1.07387298e-02))
321.1           	((1.15950989e+00 6.42129218e-01 3.98311171e-20) (2.52810970e-01 4.83954657e-02 -2.34878415e-20)) ((1.85081601e-19 -2.94042766e-20 -2.59910882e-08) (-9.23621730e-20 -4.31131739e-21 -1.05469290e-02))
321.15          	((1.16237516e+00 6.47870024e-01 4.02521013e-20) (2.53046350e-01 4.99898641e-02 -2.38884554e-20)) ((1.85271366e-19 -2.93619492e-20 -2.65610061e-08) (-9.22094531e-20 -4.22701859e-21 -1.03498999e-02))
321.2           	((1.16462632e+00 6.53353704e-01 4.07015136e-20) (2.53285576e-01 5.15375047e-02 -2.40450760e-20)) ((1.85443690e-19 -2.93738436e-20 -2.71353978e-08) (-9.21216398e-20 -4.36912553e-21 -1.01474786e-02))
321.25          	((1.16701941e+00 6.57565819e-01 4.10262862e-20) (2.53528737e-01 5.30294064e-02 -2.39069366e-20)) ((1.85628812e-19 -2.92647701e-20 -2.75838163e-08) (-9.20335428e-20 -4.74958445e-21 -9.94282596e-03))
321.3           	((1.16933510e+00 6.61682346e-01 4.13945072e-20) (2.53768539e-01 5.44771367e-02 -2.40332844e-20)) ((1.85782930e-19 -2.92059386e-20 -2.80173439e-08) (-9.18139623e-20 -4.84969939e-21 -9.72909641e-03))
321.35          	((1.17130592e+00 6.64873916e-01 4.17209441e-20) (2.54005979e-01 5.58716410e-02 -2.40753488e-20)) ((1.85902781e-19 -2.91160505e-20 -2.83900523e-08) (-9.15744590e-20 -4.99070160e-21 -9.50587908e-03))
321.4           	((1.17373231e+00 6.68041068e-01 4.20189860e-20) (2.54253098e-01 5.72142501e-02 -2.40502669e-20)) ((1.86021034e-19 -2.90072641e-20 -2.87094020e-08) (-9.12577095e-20 -5.16587955e-21 -9.26801922e-03))
321.45          	((1.17529897e+00 6.70235050e-01 4.22388307e-20) (2.54499765e-01 5.85026320e-02 -2.39211422e-20)) ((1.86132721e-19 -2.88277719e-20 -2.89705039e-08) (-9.09092990e-20 -5.39143724e-21 -9.01839117e-03))
321.5           	((1.17692750e+00 6.71479511e-01 4.24607107e-20) (2.54730705e-01 5.97270520e-02 -2.37793811e-20)) ((1.86208808e-19 -2.86797520e-20 -2.91819210e-08) (-9.05730873e-20 -5.57751203e-21 -8.76107858e-03))
321.55          	((1.17861980e+00 6.72710342e-01 4.25994867e-20) (2.54941916e-01 6.08852937e-02 -2.35872705e-20)) ((1.86313746e-19 -2.84404044e-20 -2.93444583e-08) (-9.02466297e-20 -5.76849212e-21 -8.49689119e-03))
321.6           	((1.18032627e+00 6.72828860e-01 4.27444436e-20) (2.55142767e-01 6.19760235e-02 -2.35642178e-20)) ((1.86380144e-19 -2.82399739e-20 -2.94809417e-08) (-8.99863355e-20 -5.82086948e-21 -8.22224856e-03))
321.65          	((1.18180580e+00 6.72240234e-01 4.28032840e-20) (2.55341435e-01 6.30052581e-02 -2.36690429e-20)) ((1.86434936e-19 -2.79492817e-20 -2.95376210e-08) (-8.98527650e-20 -5.75222372e-21 -7.93980270e-03))
321.7           	((1.18304487e+00 6.71561480e-01 4.28858020e-20) (2.55543421e-01 6.39807995e-02 -2.37757740e-20)) ((1.86470568e-19 -2.77036216e-20 -2.96167621e-08) (-8.97599462e-20 -5.65280186e-21 -7.65044600e-03))
321.75          	((1.18441584e+00 6.70375201e-01 4.29393676e-20) (2.55740894e-01 6.49029841e-02 -2.40093075e-20)) ((1.86511156e-19 -2.74455976e-20 -2.96544363e-08) (-8.97781014e-20 -5.42869912e-21 -7.35151675e-03))
321.8           	((1.18536231e+00 6.67512589e-01 4.29678513e-20) (2.55917625e-01 6.57537827e-02 -2.43423903e-20)) ((1.86516693e-19 -2.71636778e-20 -2.96247678e-08) (-8.98262047e-20 -5.10228417e-21 -7.04361542e-03))
321.85          	((1.18601095e+00 6.65102886e-01 4.29801441e-20) (2.56072915e-01 6.65367695e-02 -2.46605802e-20)) ((1.86501343e-19 -2.68814357e-20 -2.95930221e-08) (-8.99202439e-20 -4.75045223e-21 -6.73116237e-03))
321.9           	((1.18690666e+00 6.61478923e-01 4.29758168e-20) (2.56223535e-01 6.72606084e-02 -2.47194380e-20)) ((1.86455523e-19 -2.66070275e-20 -2.95522603e-08) (-8.99379582e-20 -4.57722263e-21 -6.40926238e-03))
321.95          	((1.18735679e+00 6.58371453e-01 4.29489960e-20) (2.56372474e-01 6.79325127e-02 -2.46369999e-20)) ((1.86440965e-19 -2.63030852e-20 -2.94543392e-08) (-8.99624085e-20 -4.50074459e-21 -6.08324483e-03))
322             	((1.18793061e+00 6.53537562e-01 4.29102486e-20) (2.56521301e-01 6.85511146e-02 -2.46134388e-20)) ((1.86407093e-19 -2.60178537e-20 -2.93733658e-08) (-9.00076217e-20 -4.40193981e-21 -5.75463996e-03))
322.05          	((1.18852562e+00 6.48434531e-01 4.28668321e-20) (2.56671389e-01 6.91340871e-02 -2.47625126e-20)) ((1.86371181e-19 -2.57297716e-20 -2.92944387e-08) (-9.00507190e-20 -4.25644716e-21 -5.41997696e-03))
322.1           	((1.18863543e+00 6.43478338e-01 4.28694946e-20) (2.56819550e-01 6.96799907e-02 -2.50178906e-20)) ((1.86296976e-19 -2.54896028e-20 -2.92063551e-08) (-9.00535632e-20 -4.05183619e-21 -5.07754965e-03))
322.15          	((1.18865889e+00 6.36790519e-01 4.28293285e-20) (2.56943138e-01 7.01645669e-02 -2.50096099e-20)) ((1.86197136e-19 -2.52123244e-20 -2.91303604e-08) (-8.99593694e-20 -4.08242982e-21 -4.73190761e-03))
322.2           	((1.18817112e+00 6.30494794e-01 4.27324513e-20) (2.57037556e-01 7.05744401e-02 -2.49446690e-20)) ((1.86061373e-19 -2.49176136e-20 -2.90359963e-08) (-8.97271202e-20 -4.07679477e-21 -4.38646073e-03))
322.25          	((1.18786259e+00 6.23361390e-01 4.26763865e-20) (2.57119416e-01 7.09138715e-02 -2.50079317e-20)) ((1.85933369e-19 -2.46723225e-20 -2.89615228e-08) (-8.94590844e-20 -3.91133185e-21 -4.03538653e-03))
322.3           	((1.18773898e+00 6.15728635e-01 4.25182726e-20) (2.57198695e-01 7.11854363e-02 -2.50730316e-20)) ((1.85796518e-19 -2.43581320e-20 -2.87954337e-08) (-8.92107192e-20 -3.71952070e-21 -3.67972553e-03))
322.35          	((1.18692107e+00 6.07960961e-01 4.24250864e-20) (2.57274331e-01 7.13924845e-02 -2.51852515e-20)) ((1.85639259e-19 -2.40869512e-20 -2.86506322e-08) (-8.88895332e-20 -3.48999653e-21 -3.32086044e-03))
322.4           	((1.18596333e+00 5.99008944e-01 4.23478381e-20) (2.57339686e-01 7.15265098e-02 -2.51630137e-20)) ((1.85429080e-19 -2.38549346e-20 -2.84895386e-08) (-8.85596909e-20 -3.35761957e-21 -2.96207993e-03))
322.45          	((1.18517203e+00 5.89993112e-01 4.22542459e-20) (2.57397164e-01 7.15946188e-02 -2.51692060e-20)) ((1.85287213e-19 -2.36363274e-20 -2.83537152e-08) (-8.81551714e-20 -3.18459518e-21 -2.59676560e-03))
322.5           	((1.18421287e+00 5.80251990e-01 4.21737989e-20) (2.57447126e-01 7.15892827e-02 -2.50469812e-20)) ((1.85079507e-19 -2.34304320e-20 -2.82298185e-08) (-8.77495132e-20 -3.07607545e-21 -2.22929675e-03))
322.55          	((1.18318036e+00 5.69611882e-01 4.20938683e-20) (2.57489916e-01 7.15059385e-02 -2.48190204e-20)) ((1.84855819e-19 -2.32295224e-20 -2.81120039e-08) (-8.73182549e-20 -3.01892645e-21 -1.85980681e-03))
322.6           	((1.18194005e+00 5.59734947e-01 4.20427549e-20) (2.57505386e-01 7.13517823e-02 -2.45305718e-20)) ((1.84632462e-19 -2.30771132e-20 -2.80097723e-08) (-8.68456769e-20 -3.00556002e-21 -1.48803922e-03))
322.65          	((1.18025223e+00 5.48829409e-01 4.19125309e-20) (2.57493177e-01 7.11247614e-02 -2.42877804e-20)) ((1.84373456e-19 -2.28789396e-20 -2.78852269e-08) (-8.63693598e-20 -2.97295448e-21 -1.11668049e-03))
