# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 2.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
12.2            	3.81225168e-12	1.12320711e+00	1.58637330e-07	7.93224775e-08	7.93148530e-08
12.25           	5.27397837e-11	1.12248866e+00	1.68821988e-07	8.44637340e-08	8.43582544e-08
12.3            	1.03164771e-10	1.12176695e+00	1.72320036e-07	8.62631827e-08	8.60568532e-08
12.35           	1.49364088e-10	1.12103430e+00	1.60764750e-07	8.05317392e-08	8.02330111e-08
12.4            	1.95392189e-10	1.12025951e+00	1.76625416e-07	8.85081002e-08	8.81173158e-08
12.45           	2.39602532e-10	1.11967289e+00	1.80888509e-07	9.06838569e-08	9.02046519e-08
12.5            	2.89681366e-10	1.11903993e+00	2.04402938e-07	1.02491150e-07	1.01911787e-07
12.55           	3.32171805e-10	1.11837591e+00	1.63124916e-07	8.18946299e-08	8.12302863e-08
12.6            	3.74207396e-10	1.11773267e+00	1.79406703e-07	9.00775591e-08	8.93291443e-08
12.65           	4.14077504e-10	1.11715280e+00	1.73778588e-07	8.73033715e-08	8.64752165e-08
12.7            	4.78549856e-10	1.11626489e+00	1.12970608e-07	5.69638540e-08	5.60067543e-08
12.75           	5.29444051e-10	1.11560597e+00	3.39365443e-07	1.70212166e-07	1.69153277e-07
12.8            	5.82576675e-10	1.11495621e+00	1.80870334e-07	9.10177438e-08	8.98525904e-08
12.85           	6.64309329e-10	1.11428386e+00	2.57300968e-07	1.29314793e-07	1.27986175e-07
12.9            	7.03942903e-10	1.11365908e+00	1.64307396e-07	8.28576408e-08	8.14497550e-08
12.95           	7.59686933e-10	1.11304227e+00	2.20113063e-07	1.10816218e-07	1.09296844e-07
13              	8.49339280e-10	1.11239270e+00	2.85465393e-07	1.43582036e-07	1.41883357e-07
13.05           	9.22119197e-10	1.11174191e+00	2.63414044e-08	1.40928214e-08	1.22485830e-08
13.1            	1.01998047e-09	1.11109859e+00	3.08231489e-07	1.55135725e-07	1.53095764e-07
13.15           	1.10121280e-09	1.11042286e+00	3.82999398e-07	1.92600912e-07	1.90398486e-07
13.2            	1.19567376e-09	1.10974998e+00	9.57040180e-08	4.90476827e-08	4.66563352e-08
13.25           	1.23498367e-09	1.10914660e+00	2.10734655e-07	1.06602311e-07	1.04132344e-07
13.3            	1.27999298e-09	1.10866890e+00	3.51671551e-07	1.77115768e-07	1.74555782e-07
13.35           	1.29191033e-09	1.10802081e+00	6.61957240e-08	3.43897723e-08	3.18059517e-08
13.4            	1.41777208e-09	1.10739592e+00	3.56661706e-07	1.79748625e-07	1.76913081e-07
13.45           	1.48775077e-09	1.10682275e+00	2.50090467e-07	1.26532984e-07	1.23557483e-07
13.5            	1.65395779e-09	1.10619835e+00	3.91389171e-07	1.97348544e-07	1.94040628e-07
13.55           	1.78560927e-09	1.10558425e+00	2.93178225e-07	1.48374722e-07	1.44803503e-07
13.6            	1.94943905e-09	1.10496246e+00	4.03793789e-07	2.03846333e-07	1.99947455e-07
13.65           	2.09109861e-09	1.10436302e+00	3.54109835e-07	1.79146016e-07	1.74963819e-07
13.7            	2.16891981e-09	1.10383575e+00	4.66064621e-07	2.35201230e-07	2.30863391e-07
13.75           	2.34148247e-09	1.10306567e+00	2.95855761e-07	1.50269363e-07	1.45586398e-07
13.8            	2.38830871e-09	1.10245056e+00	2.18726318e-07	1.11751468e-07	1.06974850e-07
13.85           	2.38650673e-09	1.10185826e+00	2.46653938e-07	1.25713475e-07	1.20940462e-07
13.9            	2.37862996e-09	1.10126970e+00	2.50775841e-07	1.27766551e-07	1.23009291e-07
13.95           	2.37934024e-09	1.10069650e+00	2.52838406e-07	1.28798543e-07	1.24039863e-07
14              	2.40053288e-09	1.10012249e+00	2.71934214e-07	1.38367640e-07	1.33566574e-07
14.05           	2.44618951e-09	1.09954930e+00	2.92545572e-07	1.48718976e-07	1.43826597e-07
14.1            	2.60710028e-09	1.09891281e+00	4.48589210e-07	2.26901705e-07	2.21687505e-07
14.15           	2.62729160e-09	1.09851505e+00	3.15551867e-07	1.60403225e-07	1.55148642e-07
14.2            	2.80410292e-09	1.09787200e+00	3.32761696e-07	1.69184951e-07	1.63576745e-07
14.25           	2.92175098e-09	1.09731896e+00	3.61320372e-07	1.83581937e-07	1.77738435e-07
14.3            	3.04103913e-09	1.09675494e+00	3.79776090e-07	1.92929084e-07	1.86847006e-07
14.35           	3.18326410e-09	1.09614242e+00	4.15277033e-07	2.10821781e-07	2.04455253e-07
14.4            	3.21992608e-09	1.09561365e+00	2.79994460e-07	1.43217156e-07	1.36777304e-07
14.45           	3.27564412e-09	1.09511366e+00	3.58297354e-07	1.82424321e-07	1.75873033e-07
14.5            	3.35225144e-09	1.09459120e+00	3.59523151e-07	1.83113827e-07	1.76409324e-07
14.55           	3.44074017e-09	1.09403113e+00	3.68175441e-07	1.87528461e-07	1.80646980e-07
14.6            	3.55389842e-09	1.09353188e+00	4.14296821e-07	2.10702309e-07	2.03594512e-07
14.65           	3.63537052e-09	1.09295677e+00	2.58205946e-07	1.32738344e-07	1.25467603e-07
14.7            	3.75445661e-09	1.09243621e+00	5.49854765e-07	2.78681839e-07	2.71172926e-07
14.75           	3.86300970e-09	1.09191338e+00	3.83279067e-07	1.95502543e-07	1.87776524e-07
14.8            	3.95687660e-09	1.09139060e+00	3.03057203e-07	1.55485478e-07	1.47571725e-07
14.85           	4.00026899e-09	1.09093375e+00	4.15662740e-07	2.11831639e-07	2.03831101e-07
14.9            	4.16635179e-09	1.09025011e+00	5.39146122e-07	2.73739413e-07	2.65406709e-07
14.95           	4.25680610e-09	1.08965706e+00	3.68177153e-07	1.88345383e-07	1.79831770e-07
15              	4.33079784e-09	1.08906705e+00	2.86349324e-07	1.47505460e-07	1.38843864e-07
15.05           	4.30285803e-09	1.08862236e+00	3.63422474e-07	1.86014095e-07	1.77408379e-07
15.1            	4.34879770e-09	1.08808851e+00	2.63012500e-07	1.35855048e-07	1.27157453e-07
15.15           	4.43676008e-09	1.08753186e+00	4.26329595e-07	2.17601557e-07	2.08728037e-07
15.2            	4.51149864e-09	1.08699609e+00	3.93854469e-07	2.01438733e-07	1.92415736e-07
15.25           	4.60528973e-09	1.08649540e+00	4.16197015e-07	2.12703797e-07	2.03493218e-07
15.3            	4.69078983e-09	1.08598833e+00	3.84140410e-07	1.96760995e-07	1.87379415e-07
15.35           	4.76286527e-09	1.08541677e+00	3.89774710e-07	1.99650220e-07	1.90124490e-07
15.4            	4.83139711e-09	1.08488668e+00	3.90545907e-07	2.00104351e-07	1.90441556e-07
15.45           	4.92846855e-09	1.08429242e+00	4.05707424e-07	2.07782181e-07	1.97925244e-07
15.5            	4.96468048e-09	1.08381145e+00	4.40691106e-07	2.25310233e-07	2.15380872e-07
15.55           	5.01139982e-09	1.08330703e+00	2.70710943e-07	1.40366871e-07	1.30344072e-07
15.6            	5.07409506e-09	1.08280690e+00	4.11210900e-07	2.10679545e-07	2.00531355e-07
15.65           	5.13869992e-09	1.08230903e+00	3.89775815e-07	2.00026607e-07	1.89749207e-07
15.7            	5.23147078e-09	1.08181174e+00	3.91130947e-07	2.00796944e-07	1.90334003e-07
15.75           	5.32710082e-09	1.08131897e+00	3.87756624e-07	1.99205413e-07	1.88551211e-07
15.8            	5.41773648e-09	1.08082005e+00	3.89791015e-07	2.00313244e-07	1.89477771e-07
15.85           	5.50302225e-09	1.08033043e+00	3.93606686e-07	2.02306365e-07	1.91300321e-07
15.9            	5.58078856e-09	1.07984720e+00	3.87527555e-07	1.99344566e-07	1.88182989e-07
15.95           	5.65054757e-09	1.07937617e+00	3.83456640e-07	1.97378868e-07	1.86077773e-07
16              	5.70596227e-09	1.07892651e+00	3.79623506e-07	1.95517715e-07	1.84105791e-07
16.05           	5.76549947e-09	1.07843437e+00	3.21529404e-07	1.66530202e-07	1.54999203e-07
16.1            	5.82560162e-09	1.07800092e+00	3.63558650e-07	1.87604927e-07	1.75953723e-07
16.15           	5.91977827e-09	1.07737992e+00	6.12324984e-07	3.12082270e-07	3.00242714e-07
16.2            	5.99576004e-09	1.07693774e+00	2.31847605e-07	1.21919563e-07	1.09928043e-07
16.25           	6.04693240e-09	1.07643216e+00	3.33655864e-07	1.72874864e-07	1.60780999e-07
16.3            	6.09784027e-09	1.07599281e+00	4.12898355e-07	2.12547018e-07	2.00351337e-07
16.35           	6.14530867e-09	1.07556666e+00	3.71294563e-07	1.91792590e-07	1.79501973e-07
16.4            	6.20020379e-09	1.07514534e+00	3.96697815e-07	2.04549111e-07	1.92148704e-07
16.45           	6.25833527e-09	1.07473137e+00	3.90650056e-07	2.01583363e-07	1.89066693e-07
16.5            	6.28445955e-09	1.07427732e+00	2.74546059e-07	1.43557489e-07	1.30988570e-07
16.55           	6.29470657e-09	1.07379507e+00	2.99223654e-07	1.55906534e-07	1.43317120e-07
16.6            	6.33813578e-09	1.07338743e+00	4.37534098e-07	2.25105185e-07	2.12428913e-07
16.65           	6.38219040e-09	1.07298609e+00	3.42623669e-07	1.77694025e-07	1.64929644e-07
16.7            	6.42736490e-09	1.07255214e+00	3.40012185e-07	1.76433457e-07	1.63578728e-07
16.75           	6.43447321e-09	1.07208593e+00	2.59657825e-07	1.36263386e-07	1.23394439e-07
16.8            	6.47368832e-09	1.07169859e+00	4.17755928e-07	2.15351653e-07	2.02404276e-07
16.85           	6.50227485e-09	1.07118435e+00	3.07926792e-07	1.60465671e-07	1.47461121e-07
16.9            	6.53375294e-09	1.07068828e+00	3.88472769e-07	2.00770138e-07	1.87702632e-07
16.95           	6.52898914e-09	1.07041945e+00	2.74459903e-07	1.43758940e-07	1.30700962e-07
17              	6.51958392e-09	1.07002243e+00	2.41536272e-07	1.27287720e-07	1.14248552e-07
17.05           	6.54279378e-09	1.06961868e+00	3.61815792e-07	1.87450690e-07	1.74365102e-07
17.1            	6.57299043e-09	1.06911629e+00	3.35570648e-07	1.74358314e-07	1.61212333e-07
17.15           	6.61065596e-09	1.06874409e+00	2.90686006e-07	1.51953659e-07	1.38732347e-07
17.2            	6.64299826e-09	1.06831576e+00	3.29608854e-07	1.71447425e-07	1.58161429e-07
17.25           	6.67254929e-09	1.06789451e+00	2.99456442e-07	1.56400770e-07	1.43055671e-07
17.3            	6.70267913e-09	1.06747802e+00	2.98499252e-07	1.55952305e-07	1.42546947e-07
17.35           	6.72812518e-09	1.06709621e+00	3.11240481e-07	1.62348366e-07	1.48892115e-07
17.4            	6.74803436e-09	1.06670818e+00	2.90164781e-07	1.51830425e-07	1.38334356e-07
17.45           	6.77308820e-09	1.06636764e+00	4.59505285e-07	2.36525731e-07	2.22979554e-07
17.5            	6.79668846e-09	1.06585852e+00	2.72776366e-07	1.43184872e-07	1.29591495e-07
17.55           	6.83779647e-09	1.06545309e+00	1.62828743e-07	8.82521678e-08	7.45765749e-08
17.6            	6.86017535e-09	1.06505438e+00	3.24724019e-07	1.69222185e-07	1.55501834e-07
17.65           	6.86385243e-09	1.06465350e+00	2.82493449e-07	1.48110577e-07	1.34382872e-07
17.7            	6.87034524e-09	1.06424170e+00	2.67321714e-07	1.40531202e-07	1.26790512e-07
17.75           	6.87368957e-09	1.06382266e+00	2.82839724e-07	1.48293552e-07	1.34546173e-07
17.8            	6.87763770e-09	1.06342773e+00	2.70965800e-07	1.42360538e-07	1.28605262e-07
17.85           	6.87898407e-09	1.06302814e+00	2.66054681e-07	1.39906325e-07	1.26148357e-07
17.9            	6.87970820e-09	1.06262811e+00	2.64844428e-07	1.39301922e-07	1.25542506e-07
17.95           	6.88248919e-09	1.06223557e+00	2.65805034e-07	1.39785006e-07	1.26020028e-07
18              	6.93342531e-09	1.06185060e+00	4.95738283e-07	2.54802567e-07	2.40935716e-07
18.05           	6.90720853e-09	1.06143989e+00	-5.07211266e-08	-1.84533548e-08	-3.22677718e-08
18.1            	6.90126045e-09	1.06098613e+00	2.76097930e-07	1.44950225e-07	1.31147704e-07
18.15           	6.90220501e-09	1.06052420e+00	3.78513656e-07	1.96159033e-07	1.82354623e-07
18.2            	6.90094874e-09	1.06013536e+00	1.20085383e-07	6.69436404e-08	5.31417430e-08
18.25           	6.92809493e-09	1.05974921e+00	4.67145229e-07	2.40500710e-07	2.26644520e-07
18.3            	6.91506585e-09	1.05936037e+00	-9.25499971e-09	2.28756599e-09	-1.15425657e-08
18.35           	6.91122651e-09	1.05896681e+00	2.78140128e-07	1.45981291e-07	1.32158838e-07
18.4            	6.89242682e-09	1.05857248e+00	2.08214593e-07	1.10999723e-07	9.72148696e-08
18.45           	6.86758677e-09	1.05817199e+00	1.97356555e-07	1.05545864e-07	9.18106905e-08
18.5            	6.86240204e-09	1.05782596e+00	2.31933189e-07	1.22828997e-07	1.09104192e-07
18.55           	6.86795357e-09	1.05743830e+00	3.51353656e-07	1.82544782e-07	1.68808875e-07
18.6            	6.86832443e-09	1.05702444e+00	1.59615731e-07	8.66761897e-08	7.29395408e-08
18.65           	6.88155165e-09	1.05665154e+00	2.23865862e-07	1.18814483e-07	1.05051379e-07
18.7            	6.89079637e-09	1.05627595e+00	2.01177076e-07	1.07479334e-07	9.36977415e-08
18.75           	6.89545478e-09	1.05590429e+00	1.97318157e-07	1.05554533e-07	9.17636239e-08
18.8            	6.89692607e-09	1.05553846e+00	1.91838026e-07	1.02815939e-07	8.90220869e-08
18.85           	6.89638595e-09	1.05519154e+00	1.73417937e-07	9.36053543e-08	7.98125824e-08
18.9            	6.88777709e-09	1.05487507e+00	1.46634031e-07	8.02047928e-08	6.64292386e-08
18.95           	6.85744380e-09	1.05438925e+00	1.27310478e-07	7.05126829e-08	5.67977954e-08
19              	6.83312048e-09	1.05399880e+00	3.13739001e-07	1.63702621e-07	1.50036380e-07
19.05           	6.84394825e-09	1.05368026e+00	1.95011820e-07	1.04349858e-07	9.06619617e-08
19.1            	6.84009613e-09	1.05337615e+00	6.05952570e-08	3.71377246e-08	2.34575323e-08
19.15           	6.81407712e-09	1.05304521e+00	1.83985580e-07	9.88068673e-08	8.51787130e-08
19.2            	6.77733467e-09	1.05264211e+00	1.76479139e-07	9.50169042e-08	8.14622348e-08
19.25           	6.74983767e-09	1.05232764e+00	1.20627148e-07	6.70634114e-08	5.35637361e-08
19.3            	6.72257872e-09	1.05198325e+00	1.67130381e-07	9.02877693e-08	7.68426119e-08
19.35           	6.69056276e-09	1.05163021e+00	1.40866126e-07	7.71236258e-08	6.37425002e-08
19.4            	6.66006194e-09	1.05128661e+00	1.47802232e-07	8.05611779e-08	6.72410540e-08
19.45           	6.59641913e-09	1.05095241e+00	-2.60836679e-08	-6.44541481e-09	-1.96382531e-08
19.5            	6.57713845e-09	1.05065168e+00	3.05709643e-07	1.59431960e-07	1.46277683e-07
19.55           	6.53317077e-09	1.05032049e+00	7.57557614e-08	4.44110515e-08	3.13447099e-08
19.6            	6.50386505e-09	1.04998536e+00	1.33380976e-07	7.31943530e-08	6.01866228e-08
19.65           	6.46000230e-09	1.04964543e+00	6.06823311e-08	3.68011678e-08	2.38811632e-08
19.7            	6.42936539e-09	1.04927131e+00	1.53134273e-07	8.29965020e-08	7.01377712e-08
19.75           	6.39809651e-09	1.04892091e+00	1.13435721e-07	6.31159570e-08	5.03197640e-08
19.8            	6.37186205e-09	1.04857690e+00	1.17205393e-07	6.49745584e-08	5.22308343e-08
19.85           	6.32897969e-09	1.04822986e+00	9.76579809e-08	5.51579702e-08	4.25000108e-08
19.9            	6.28190563e-09	1.04788007e+00	9.74714991e-08	5.50176552e-08	4.24538439e-08
19.95           	6.23541032e-09	1.04752822e+00	9.70020226e-08	5.47364216e-08	4.22656010e-08
20              	6.18790813e-09	1.04716326e+00	9.07224366e-08	5.15491264e-08	3.91733102e-08
20.05           	6.14090244e-09	1.04680425e+00	8.93957161e-08	5.08387605e-08	3.85569556e-08
20.1            	6.09499122e-09	1.04645527e+00	8.63309241e-08	4.92604532e-08	3.70704708e-08
20.15           	6.05373386e-09	1.04611749e+00	1.00634437e-07	5.63709525e-08	4.42634847e-08
20.2            	5.98257988e-09	1.04568717e+00	-2.09379051e-08	-4.48637268e-09	-1.64515324e-08
20.25           	5.93135209e-09	1.04536287e+00	1.25862125e-07	6.88624147e-08	5.69997105e-08
20.3            	5.85523797e-09	1.04499469e+00	-5.39871145e-08	-2.11383193e-08	-3.28487952e-08
20.35           	5.80241223e-09	1.04466889e+00	1.83029302e-07	9.73170635e-08	8.57122390e-08
20.4            	5.74233764e-09	1.04435103e+00	2.47970336e-09	6.98218933e-09	-4.50248596e-09
20.45           	5.69192604e-09	1.04404611e+00	4.62250782e-08	2.88044651e-08	1.74206130e-08
20.5            	5.62087658e-09	1.04364335e+00	4.88455694e-08	3.00436613e-08	1.88019081e-08
20.55           	5.55612315e-09	1.04331629e+00	-8.94511568e-09	1.08356531e-09	-1.00286810e-08
20.6            	5.50435247e-09	1.04299598e+00	4.16543091e-08	2.63315070e-08	1.53228021e-08
20.65           	5.44966941e-09	1.04267741e+00	3.41916476e-08	2.25454932e-08	1.16461544e-08
20.7            	5.39092241e-09	1.04232217e+00	1.53864842e-08	1.30841645e-08	2.30231968e-09
20.75           	5.33097183e-09	1.04199445e+00	1.69740620e-08	1.38180028e-08	3.15605918e-09
20.8            	5.26960763e-09	1.04167624e+00	1.07537697e-08	1.06464925e-08	1.07277221e-10
20.85           	5.20799046e-09	1.04136488e+00	5.80424136e-09	8.11011114e-09	-2.30586978e-09
20.9            	5.14301744e-09	1.04104846e+00	-1.31755371e-08	-1.44475111e-09	-1.17307860e-08
20.95           	5.07867569e-09	1.04073385e+00	3.98905756e-09	7.07320447e-09	-3.08414691e-09
21              	5.00818343e-09	1.04040694e+00	-2.20677720e-08	-6.02570257e-09	-1.60420694e-08
21.05           	4.94711386e-09	1.04010397e+00	-1.44078493e-08	-2.25681078e-09	-1.21510385e-08
21.1            	4.88173088e-09	1.03978520e+00	-9.22748037e-09	2.67990695e-10	-9.49547106e-09
21.15           	4.81016607e-09	1.03946870e+00	-3.01351644e-08	-1.02574161e-08	-1.98777483e-08
21.2            	4.73106797e-09	1.03912999e+00	-4.76937240e-08	-1.91157940e-08	-2.85779300e-08
21.25           	4.69488105e-09	1.03881804e+00	8.02078065e-08	4.47987843e-08	3.54090222e-08
21.3            	4.63329894e-09	1.03847624e+00	-7.93276698e-08	-3.50305360e-08	-4.42971338e-08
21.35           	4.59323742e-09	1.03821557e+00	3.99969815e-08	2.45917282e-08	1.54052533e-08
21.4            	4.50379649e-09	1.03794254e+00	-1.14044940e-07	-5.25186737e-08	-6.15262667e-08
21.45           	4.39867867e-09	1.03762336e+00	-3.77683871e-08	-1.44855149e-08	-2.32828722e-08
21.5            	4.29878249e-09	1.03728464e+00	-4.86008650e-08	-2.00016500e-08	-2.85992150e-08
21.55           	4.21032611e-09	1.03701747e+00	-4.39785081e-08	-1.77789279e-08	-2.61995801e-08
21.6            	4.12127514e-09	1.03671162e+00	-4.40181213e-08	-1.78877855e-08	-2.61303358e-08
21.65           	4.03049668e-09	1.03640380e+00	-5.64900476e-08	-2.42145271e-08	-3.22755205e-08
21.7            	3.98638628e-09	1.03610594e+00	-6.28725721e-08	-2.74498998e-08	-3.54226723e-08
21.75           	3.94791901e-09	1.03581175e+00	-6.52949513e-08	-2.86995567e-08	-3.65953947e-08
21.8            	3.90555423e-09	1.03552155e+00	-6.36850517e-08	-2.79369716e-08	-3.57480801e-08
21.85           	3.85487430e-09	1.03523667e+00	-7.03129742e-08	-3.13016128e-08	-3.90113614e-08
21.9            	3.79538611e-09	1.03494867e+00	-7.73443490e-08	-3.48767884e-08	-4.24675606e-08
21.95           	3.72736644e-09	1.03465399e+00	-8.23828650e-08	-3.74640660e-08	-4.49187989e-08
22              	3.63900975e-09	1.03434890e+00	-8.28094443e-08	-3.77657124e-08	-4.50437319e-08
22.05           	3.56654021e-09	1.03406433e+00	-5.91575372e-08	-2.60122284e-08	-3.31453088e-08
22.1            	3.51527789e-09	1.03381938e+00	-5.78733306e-08	-2.54213874e-08	-3.24519432e-08
22.15           	3.44560742e-09	1.03349562e+00	-5.08907821e-08	-2.19997836e-08	-2.88909985e-08
22.2            	3.35084609e-09	1.03314112e+00	-1.11788792e-07	-5.25435498e-08	-5.92452420e-08
22.25           	3.27397971e-09	1.03283543e+00	-8.57935965e-08	-3.96228185e-08	-4.61707780e-08
22.3            	3.20595539e-09	1.03254498e+00	-7.72065198e-08	-3.53973045e-08	-4.18092153e-08
22.35           	3.12955049e-09	1.03226553e+00	-1.08684823e-07	-5.12128610e-08	-5.74719619e-08
22.4            	3.09015187e-09	1.03195381e+00	-1.71259182e-08	-5.47280724e-09	-1.16531110e-08
22.45           	3.01917214e-09	1.03166518e+00	-1.15610635e-07	-5.47861455e-08	-6.08244898e-08
22.5            	2.96568946e-09	1.03138310e+00	-5.96058773e-08	-2.68372492e-08	-3.27686281e-08
22.55           	2.86953374e-09	1.03108148e+00	-1.52414940e-07	-7.33379363e-08	-7.90770038e-08
22.6            	2.77278603e-09	1.03077073e+00	-1.25004336e-07	-5.97293822e-08	-6.52749543e-08
22.65           	2.70141377e-09	1.03046894e+00	-7.80384882e-08	-3.63178303e-08	-4.17206579e-08
22.7            	2.58371124e-09	1.03016798e+00	-2.05896182e-07	-1.00364380e-07	-1.05531802e-07
22.75           	2.52359842e-09	1.02991437e+00	-7.49882782e-08	-3.49705407e-08	-4.00177375e-08
22.8            	2.43578022e-09	1.02963880e+00	-7.37875127e-08	-3.44579761e-08	-3.93295366e-08
22.85           	2.32211700e-09	1.02929242e+00	-1.11533846e-07	-5.34448062e-08	-5.80890402e-08
22.9            	2.25433768e-09	1.02901618e+00	-3.18931583e-08	-1.36922415e-08	-1.82009168e-08
22.95           	2.16217880e-09	1.02872725e+00	-1.26327051e-07	-6.10013469e-08	-6.53257045e-08
23              	2.07052572e-09	1.02845107e+00	-1.15948294e-07	-5.59036212e-08	-6.00446726e-08
23.05           	1.98176297e-09	1.02817459e+00	-1.08392391e-07	-5.22144323e-08	-5.61779582e-08
23.1            	1.89495608e-09	1.02789576e+00	-1.04277176e-07	-5.02436320e-08	-5.40335441e-08
23.15           	1.80612211e-09	1.02762444e+00	-1.29312083e-07	-6.28499196e-08	-6.64621638e-08
23.2            	1.72329429e-09	1.02735298e+00	-1.02835246e-07	-4.96943287e-08	-5.31409173e-08
23.25           	1.63837700e-09	1.02707753e+00	-1.15617099e-07	-5.61701726e-08	-5.94469266e-08
23.3            	1.55585796e-09	1.02680419e+00	-1.06119292e-07	-5.15037879e-08	-5.46155038e-08
23.35           	1.47246898e-09	1.02653339e+00	-1.10148332e-07	-5.36016970e-08	-5.65466349e-08
23.4            	1.38680835e-09	1.02626269e+00	-1.14648353e-07	-5.59373680e-08	-5.87109847e-08
23.45           	1.30758730e-09	1.02600155e+00	-9.13450292e-08	-4.43649273e-08	-4.69801019e-08
23.5            	1.22293034e-09	1.02573532e+00	-1.14638133e-07	-5.60961362e-08	-5.85419969e-08
23.55           	1.13847157e-09	1.02547033e+00	-1.11962264e-07	-5.48426606e-08	-5.71196038e-08
23.6            	1.03489550e-09	1.02520875e+00	-1.30893420e-07	-6.44118143e-08	-6.64816053e-08
23.65           	9.32171198e-10	1.02495504e+00	-1.08349772e-07	-5.32427148e-08	-5.51070572e-08
23.7            	9.56885825e-10	1.02471233e+00	1.79704501e-08	9.94211089e-09	8.02833924e-09
23.75           	8.58950792e-10	1.02438757e+00	-1.87140832e-07	-9.27114651e-08	-9.44293667e-08
23.8            	7.97804521e-10	1.02415805e+00	3.17302983e-08	1.66629537e-08	1.50673446e-08
23.85           	6.98444071e-10	1.02391060e+00	-1.96724953e-07	-9.76640327e-08	-9.90609208e-08
23.9            	6.37900933e-10	1.02372590e+00	-9.72154037e-09	-4.22286925e-09	-5.49867112e-09
